지역,링크아이디,도로명,평균속도
서울특별시 강남구,1220065200,역삼로74길,12
서울특별시 강남구,1220065300,역삼로74길,11.2
서울특별시 강남구,1220065400,역삼로63길,10.5
서울특별시 강남구,1220065500,역삼로63길,11.4
서울특별시 강남구,1220065600,선릉로76길,16.6
서울특별시 강남구,1220065700,선릉로76길,18.6
서울특별시 강남구,1220065800,언주로86길,14
서울특별시 강남구,1220065900,언주로86길,14.3
서울특별시 강남구,1220066000,테헤란로25길,8.8
서울특별시 강남구,1220066100,테헤란로27길,8.7
서울특별시 강남구,1220066200,테헤란로27길,10.6
서울특별시 강남구,1220066300,선릉로85길,15.1
서울특별시 강남구,1220066400,선릉로85길,14.7
서울특별시 강남구,1220066500,논현로94길,12.9
서울특별시 강남구,1220066600,논현로94길,14.8
서울특별시 강남구,1220066700,삼성로75길,9.4
서울특별시 강남구,1220066800,삼성로75길,9.9
서울특별시 강남구,1220066900,언주로86길,14.2
서울특별시 강남구,1220067000,언주로86길,13.1
서울특별시 강남구,1220067100,테헤란로44길,16.5
서울특별시 강남구,1220067200,테헤란로44길,16.1
서울특별시 강남구,1220067300,역삼로63길,9.2
서울특별시 강남구,1220067400,역삼로63길,9.2
서울특별시 강남구,1220067500,역삼로77길,13
서울특별시 강남구,1220067600,역삼로77길,12.7
서울특별시 강남구,1220067700,테헤란로52길,14.4
서울특별시 강남구,1220067800,테헤란로52길,13.2
서울특별시 강남구,1220067900,선릉로85길,12.8
서울특별시 강남구,1220068000,선릉로85길,12.1
서울특별시 강남구,1220068100,테헤란로37길,11.9
서울특별시 강남구,1220068200,테헤란로37길,15.8
서울특별시 강남구,1220068300,언주로93길,11
서울특별시 강남구,1220068400,테헤란로52길,12
서울특별시 강남구,1220068500,테헤란로52길,13
서울특별시 강남구,1220068600,선릉로86길,8.9
서울특별시 강남구,1220068700,선릉로86길,8.2
서울특별시 강남구,1220068800,삼성로75길,15.1
서울특별시 강남구,1220068900,삼성로75길,15.2
서울특별시 강남구,1220069000,도곡로101길,13.7
서울특별시 강남구,1220069100,도곡로101길,11.2
서울특별시 강남구,1220069201,테헤란로43길,13.4
서울특별시 강남구,1220069202,테헤란로43길,17.9
서울특별시 강남구,1220069301,테헤란로43길,17.9
서울특별시 강남구,1220069302,테헤란로43길,14.8
서울특별시 강남구,1220069400,선릉로89길,12.8
서울특별시 강남구,1220069500,테헤란로52길,22.6
서울특별시 강남구,1220069600,테헤란로52길,21.3
서울특별시 강남구,1220069700,언주로93길,13.5
서울특별시 강남구,1220069800,언주로93길,17.1
서울특별시 강남구,1220069900,선릉로86길,8.4
서울특별시 강남구,1220070000,선릉로86길,7.2
서울특별시 강남구,1220070100,테헤란로64길,14
서울특별시 강남구,1220070200,테헤란로64길,13.2
서울특별시 강남구,1220070300,선릉로93길,11.8
서울특별시 강남구,1220070400,선릉로93길,10.9
서울특별시 강남구,1220070500,언주로94길,14.5
서울특별시 강남구,1220070600,언주로94길,16.3
서울특별시 강남구,1220070700,테헤란로51길,23.2
서울특별시 강남구,1220070800,테헤란로51길,19.8
서울특별시 강남구,1220070901,논현로98길,14.8
서울특별시 강남구,1220070902,논현로98길,14
서울특별시 강남구,1220071001,논현로98길,17.1
서울특별시 강남구,1220071002,논현로98길,16.1
서울특별시 강남구,1220071100,삼성로85길,11.6
서울특별시 강남구,1220071200,삼성로85길,9.6
서울특별시 강남구,1220071300,선릉로93길,11.2
서울특별시 강남구,1220071400,선릉로93길,12.2
서울특별시 강남구,1220071500,테헤란로78길,14.9
서울특별시 강남구,1220071600,테헤란로78길,14.5
서울특별시 강남구,1220071700,테헤란로63길,11.6
서울특별시 강남구,1220071800,테헤란로63길,14.6
서울특별시 강남구,1220071900,선릉로94길,13.3
서울특별시 강남구,1220072000,선릉로94길,14.3
서울특별시 강남구,1220072100,테헤란로69길,9.7
서울특별시 강남구,1220072200,테헤란로69길,9.3
서울특별시 강남구,1220072300,봉은사로7길,10.2
서울특별시 강남구,1220072400,봉은사로7길,10.8
서울특별시 강남구,1220072501,테헤란로92길,9.7
서울특별시 강남구,1220072502,영동대로85길,13.3
서울특별시 강남구,1220072601,영동대로85길,11.6
서울특별시 강남구,1220072602,테헤란로92길,10.2
서울특별시 강남구,1220072700,테헤란로63길,12.6
서울특별시 강남구,1220072800,테헤란로63길,13
서울특별시 강남구,1220072900,영동대로76길,7.6
서울특별시 강남구,1220073000,영동대로76길,4.9
서울특별시 강남구,1220073100,영동대로81길,21.2
서울특별시 강남구,1220073200,영동대로81길,22.8
서울특별시 강남구,1220073300,강남대로118길,10.2
서울특별시 강남구,1220073400,강남대로118길,9.9
서울특별시 강남구,1220073500,선릉로100길,14.4
서울특별시 강남구,1220073600,선릉로100길,16.3
서울특별시 강남구,1220073700,선릉로100길,19.9
서울특별시 강남구,1220073800,선릉로100길,20.2
서울특별시 강남구,1220074600,삼성로95길,15.8
서울특별시 강남구,1220074700,삼성로95길,16.1
서울특별시 강남구,1220074800,영동대로85길,20.2
서울특별시 강남구,1220074900,영동대로85길,17.8
서울특별시 강남구,1220075000,언주로107길,17.7
서울특별시 강남구,1220075100,언주로107길,15.3
서울특별시 강남구,1220075200,영동대로86길,11.4
서울특별시 강남구,1220075300,영동대로86길,9.3
서울특별시 강남구,1220075400,테헤란로98길,10.3
서울특별시 강남구,1220075500,테헤란로98길,8.1
서울특별시 강남구,1220075600,삼성로95길,10
서울특별시 강남구,1220075700,삼성로95길,10.3
서울특별시 강남구,1220075800,봉은사로7길,12.5
서울특별시 강남구,1220075900,봉은사로7길,11.7
서울특별시 강남구,1220076000,언주로108길,16.6
서울특별시 강남구,1220076100,언주로108길,13.6
서울특별시 강남구,1220076200,강남대로122길,9.8
서울특별시 강남구,1220076300,강남대로122길,11.2
서울특별시 강남구,1220076400,영동대로86길,10.9
서울특별시 강남구,1220076500,영동대로86길,10.1
서울특별시 강남구,1220076600,테헤란로87길,11
서울특별시 강남구,1220076700,테헤란로87길,12.1
서울특별시 강남구,1220076900,역삼로107길,23.5
서울특별시 강남구,1220077100,테헤란로104길,8.9
서울특별시 강남구,1220077200,테헤란로104길,10.8
서울특별시 강남구,1220077500,삼성로96길,9
서울특별시 강남구,1220077600,삼성로96길,8.8
서울특별시 강남구,1220077800,학동로6길,13.1
서울특별시 강남구,1220077900,학동로6길,11.8
서울특별시 강남구,1220078100,봉은사로37길,17.4
서울특별시 강남구,1220078200,봉은사로68길,17.5
서울특별시 강남구,1220078300,봉은사로68길,14.2
서울특별시 강남구,1220078400,테헤란로,21.2
서울특별시 강남구,1220078500,테헤란로,19.6
서울특별시 강남구,1220078600,학동로6길,14.8
서울특별시 강남구,1220078700,학동로6길,14.4
서울특별시 강남구,1220078800,학동로20길,11.2
서울특별시 강남구,1220078900,학동로20길,11.7
서울특별시 강남구,1220079000,테헤란로87길,8.1
서울특별시 강남구,1220079100,테헤란로87길,8
서울특별시 강남구,1220079200,봉은사로49길,16.6
서울특별시 강남구,1220079300,봉은사로49길,17.1
서울특별시 강남구,1220079401,봉은사로43길,17.3
서울특별시 강남구,1220079402,봉은사로43길,11.4
서울특별시 강남구,1220079501,봉은사로43길,11.2
서울특별시 강남구,1220079502,봉은사로43길,13.6
서울특별시 강남구,1220079600,봉은사로114길,15.3
서울특별시 강남구,1220079700,테헤란로115길,20.6
서울특별시 강남구,1220079800,논현로127길,10.4
서울특별시 강남구,1220079900,논현로127길,10.2
서울특별시 강남구,1220080000,선릉로119길,20
서울특별시 강남구,1220080100,선릉로119길,20.1
서울특별시 강남구,1220080200,학동로50길,11.9
서울특별시 강남구,1220080300,학동로50길,10.6
서울특별시 강남구,1220080400,논현로128길,10.5
서울특별시 강남구,1220080500,논현로128길,8.5
서울특별시 강남구,1220080600,언주로126길,19.6
서울특별시 강남구,1220080700,언주로126길,19.7
서울특별시 강남구,1220080801,영동대로106길,18.7
서울특별시 강남구,1220080802,영동대로106길,16.9
서울특별시 강남구,1220080901,영동대로106길,16.1
서울특별시 강남구,1220080902,영동대로106길,17.7
서울특별시 강남구,1220081000,학동로11길,15.9
서울특별시 강남구,1220081100,학동로11길,16.4
서울특별시 강남구,1220081200,선릉로121길,14.9
서울특별시 강남구,1220081300,선릉로121길,12.7
서울특별시 강남구,1220081400,학동로50길,10.5
서울특별시 강남구,1220081500,학동로50길,11.3
서울특별시 강남구,1220081600,논현로131길,11.5
서울특별시 강남구,1220081700,논현로131길,13.6
서울특별시 강남구,1220081801,선릉로120길,17.2
서울특별시 강남구,1220081803,선릉로120길,14.9
서울특별시 강남구,1220081804,선릉로120길,19.2
서울특별시 강남구,1220081902,선릉로120길,15.9
서울특별시 강남구,1220081903,선릉로120길,18.9
서울특별시 강남구,1220081904,선릉로120길,14.4
서울특별시 강남구,1220082000,언주로129길,14.6
서울특별시 강남구,1220082100,언주로129길,14.4
서울특별시 강남구,1220082200,학동로34길,9.3
서울특별시 강남구,1220082300,학동로34길,11.4
서울특별시 강남구,1220082400,봉은사로73길,14.4
서울특별시 강남구,1220082500,봉은사로73길,13.8
서울특별시 강남구,1220082600,선릉로125길,10.2
서울특별시 강남구,1220082700,선릉로125길,10.6
서울특별시 강남구,1220082800,봉은사로114길,24.4
서울특별시 강남구,1220082900,강남대로146길,14.5
서울특별시 강남구,1220083000,강남대로146길,13.1
서울특별시 강남구,1220083100,선릉로125길,20.7
서울특별시 강남구,1220083200,선릉로125길,20.3
서울특별시 강남구,1220083300,학동로46길,15.2
서울특별시 강남구,1220083400,학동로46길,16.4
서울특별시 강남구,1220083500,논현로132길,12.1
서울특별시 강남구,1220083600,논현로132길,13.6
서울특별시 강남구,1220083700,학동로33길,8.3
서울특별시 강남구,1220083800,학동로33길,11.8
서울특별시 강남구,1220083900,언주로130길,9.4
서울특별시 강남구,1220084000,언주로130길,10.2
서울특별시 강남구,1220084100,선릉로126길,18.5
서울특별시 강남구,1220084200,선릉로126길,16.1
서울특별시 강남구,1220084300,강남대로146길,12.6
서울특별시 강남구,1220084400,강남대로146길,12.3
서울특별시 강남구,1220084500,학동로50길,11.6
서울특별시 강남구,1220084600,학동로50길,11.2
서울특별시 강남구,1220084700,영동대로112길,13.9
서울특별시 강남구,1220084800,영동대로112길,15.3
서울특별시 강남구,1220084900,삼성로119길,13.4
서울특별시 강남구,1220085000,삼성로119길,13.1
서울특별시 강남구,1220085100,봉은사로113길,7
서울특별시 강남구,1220085200,선릉로129길,11.9
서울특별시 강남구,1220085300,선릉로129길,11.8
서울특별시 강남구,1220085400,학동로46길,13.4
서울특별시 강남구,1220085500,학동로46길,11.2
서울특별시 강남구,1220085602,학동로60길,13.2
서울특별시 강남구,1220085603,학동로60길,12.7
서울특별시 강남구,1220085605,학동로60길,13.6
서울특별시 강남구,1220085606,학동로60길,14.3
서울특별시 강남구,1220085701,학동로60길,11.4
서울특별시 강남구,1220085704,학동로60길,11.1
서울특별시 강남구,1220085705,학동로60길,15.1
서울특별시 강남구,1220085706,학동로60길,15
서울특별시 강남구,1220085800,테헤란로115길,29.7
서울특별시 강남구,1220086000,언주로133길,11.7
서울특별시 강남구,1220086100,언주로133길,12.6
서울특별시 강남구,1220086200,도산대로8길,16.7
서울특별시 강남구,1220086300,도산대로8길,15.1
서울특별시 강남구,1220086400,선릉로129길,11.5
서울특별시 강남구,1220086500,선릉로129길,9.2
서울특별시 강남구,1220086601,학동로56길,15.2
서울특별시 강남구,1220086602,학동로56길,14.3
서울특별시 강남구,1220086701,학동로56길,13.4
서울특별시 강남구,1220086702,학동로56길,17.6
서울특별시 강남구,1220086800,학동로50길,20.5
서울특별시 강남구,1220086900,학동로50길,19.6
서울특별시 강남구,1220087001,학동로68길,10.9
서울특별시 강남구,1220087002,학동로68길,12.6
서울특별시 강남구,1220087101,학동로68길,12.9
서울특별시 강남구,1220087102,학동로68길,12.5
서울특별시 강남구,1220087200,학동로45길,13
서울특별시 강남구,1220087300,학동로45길,13.1
서울특별시 강남구,1220087500,언주로134길,15.3
서울특별시 강남구,1220087600,언주로134길,16.4
서울특별시 강남구,1220087700,논현로145길,17.2
서울특별시 강남구,1220087800,논현로145길,14.5
서울특별시 강남구,1220087901,봉은사로113길,20.9
서울특별시 강남구,1220087902,봉은사로113길,29.2
서울특별시 강남구,1220088000,봉은사로113길,28.8
서울특별시 강남구,1220088100,선릉로131길,9
서울특별시 강남구,1220088200,선릉로131길,10.5
서울특별시 강남구,1220088300,올림픽대로,23.8
서울특별시 강남구,1220088400,삼성로126길,14.7
서울특별시 강남구,1220088500,삼성로126길,16.1
서울특별시 강남구,1220088600,선릉로132길,12.2
서울특별시 강남구,1220088700,선릉로132길,13.1
서울특별시 강남구,1220088800,올림픽대로,48.4
서울특별시 강남구,1220088900,논현로149길,9.5
서울특별시 강남구,1220089000,논현로149길,9
서울특별시 강남구,1220089200,도산대로13길,11.2
서울특별시 강남구,1220089300,도산대로13길,11.8
서울특별시 강남구,1220089400,언주로147길,11.7
서울특별시 강남구,1220089500,언주로147길,11.5
서울특별시 강남구,1220089600,삼성로133길,14.6
서울특별시 강남구,1220089700,삼성로133길,16.7
서울특별시 강남구,1220089800,논현로151길,6.3
서울특별시 강남구,1220089900,논현로151길,6.3
서울특별시 강남구,1220090100,올림픽대로,35.6
서울특별시 강남구,1220090400,언주로146길,19.1
서울특별시 강남구,1220090500,언주로146길,19.1
서울특별시 강남구,1220090800,도산대로50길,10.9
서울특별시 강남구,1220090900,도산대로50길,10.4
서울특별시 강남구,1220091000,논현로151길,13.3
서울특별시 강남구,1220091100,논현로151길,14.2
서울특별시 강남구,1220091200,논현로152길,11.2
서울특별시 강남구,1220091300,논현로152길,14.8
서울특별시 강남구,1220091401,도산대로46길,15.1
서울특별시 강남구,1220091402,도산대로46길,11.8
서울특별시 강남구,1220091501,도산대로46길,10
서울특별시 강남구,1220091502,도산대로46길,12.5
서울특별시 강남구,1220091700,도산대로37길,22.2
서울특별시 강남구,1220091800,도산대로37길,18.8
서울특별시 강남구,1220091900,선릉로145길,10
서울특별시 강남구,1220092000,선릉로145길,10
서울특별시 강남구,1220092400,압구정로12길,16.8
서울특별시 강남구,1220092500,압구정로12길,17.5
서울특별시 강남구,1220092600,도산대로50길,12.4
서울특별시 강남구,1220092700,도산대로50길,9.6
서울특별시 강남구,1220092800,선릉로146길,10
서울특별시 강남구,1220092900,선릉로146길,10.7
서울특별시 강남구,1220093002,압구정로,36.3
서울특별시 강남구,1220093102,압구정로,37.3
서울특별시 강남구,1220093200,도산대로37길,11.3
서울특별시 강남구,1220093300,도산대로37길,11.9
서울특별시 강남구,1220093400,압구정로,16.9
서울특별시 강남구,1220093500,압구정로,29.9
서울특별시 강남구,1220093600,압구정로18길,9.8
서울특별시 강남구,1220093700,압구정로18길,10.5
서울특별시 강남구,1220093800,언주로153길,16.6
서울특별시 강남구,1220093900,언주로153길,17.5
서울특별시 강남구,1220094000,선릉로148길,10.9
서울특별시 강남구,1220094100,선릉로148길,8.8
서울특별시 강남구,1220094200,언주로154길,12.5
서울특별시 강남구,1220094300,언주로154길,14.8
서울특별시 강남구,1220094400,도산대로58길,12.5
서울특별시 강남구,1220094500,도산대로58길,14.3
서울특별시 강남구,1220094600,도산대로45길,8.6
서울특별시 강남구,1220094700,도산대로45길,9.7
서울특별시 강남구,1220094800,논현로168길,15.1
서울특별시 강남구,1220094900,논현로168길,13.8
서울특별시 강남구,1220095000,올림픽대로,33
서울특별시 강남구,1220095100,도산대로94길,13.8
서울특별시 강남구,1220095200,도산대로94길,14.1
서울특별시 강남구,1220095300,선릉로152길,11.6
서울특별시 강남구,1220095400,선릉로152길,11
서울특별시 강남구,1220095500,압구정로20길,13.5
서울특별시 강남구,1220095600,압구정로20길,16.2
서울특별시 강남구,1220095700,올림픽대로,28.4
서울특별시 강남구,1220095800,영동대로,19.7
서울특별시 강남구,1220095900,도산대로81길,11.6
서울특별시 강남구,1220096000,도산대로81길,13.1
서울특별시 강남구,1220096100,도산대로49길,9
서울특별시 강남구,1220096200,도산대로49길,8.8
서울특별시 강남구,1220096300,올림픽대로,40.5
서울특별시 강남구,1220096400,올림픽대로,34.9
서울특별시 강남구,1220096600,압구정로79길,16.6
서울특별시 강남구,1220096700,압구정로79길,18.6
서울특별시 강남구,1220096900,올림픽대로,34.8
서울특별시 강남구,1220097000,압구정로11길,14.9
서울특별시 강남구,1220097100,압구정로11길,21.4
서울특별시 강남구,1220097200,올림픽대로,46.1
서울특별시 강남구,1220097300,도산대로,16.9
서울특별시 강남구,1220097400,압구정로79길,11.2
서울특별시 강남구,1220097500,압구정로79길,11.6
서울특별시 강남구,1220097600,올림픽대로,48.5
서울특별시 강남구,1220097700,올림픽대로,15.6
서울특별시 강남구,1220097800,압구정로60길,8.3
서울특별시 강남구,1220097900,압구정로60길,8.4
서울특별시 강남구,1220098000,압구정로42길,9.1
서울특별시 강남구,1220098100,올림픽대로,23.4
서울특별시 강남구,1220098200,논현로189길,20.9
서울특별시 강남구,1220098300,논현로189길,30.9
서울특별시 강남구,1220098600,압구정로11길,18.5
서울특별시 강남구,1220098700,압구정로11길,16.5
서울특별시 강남구,1220098800,압구정로50길,8.6
서울특별시 강남구,1220098900,압구정로50길,8.4
서울특별시 강남구,1220099200,올림픽대로,25.3
서울특별시 강남구,1220099300,논현로189길,12.3
서울특별시 강남구,1220099400,논현로189길,17.2
서울특별시 강남구,1220099500,올림픽대로,38.9
서울특별시 강남구,1220099600,도산대로81길,9.2
서울특별시 강남구,1220099700,도산대로81길,9.4
서울특별시 강남구,1220100000,압구정로61길,19.3
서울특별시 강남구,1220100100,압구정로61길,19.9
서울특별시 강남구,1220100200,압구정로46길,6.3
서울특별시 강남구,1220100300,압구정로46길,8.2
서울특별시 강남구,1220100500,올림픽대로,29.9
서울특별시 강남구,1220100700,언주로171길,15.9
서울특별시 강남구,1220100800,언주로171길,15
서울특별시 강남구,1220101300,언주로172길,16.4
서울특별시 강남구,1220101400,언주로172길,15.8
서울특별시 강남구,1220101600,올림픽대로,45
서울특별시 강남구,1220101700,논현로189길,19.6
서울특별시 강남구,1220101800,논현로189길,23.4
서울특별시 강남구,1220101900,선릉로190길,24
서울특별시 강남구,1220102000,선릉로190길,28.9
서울특별시 강남구,1220102100,압구정로42길,13.1
서울특별시 강남구,1220102200,압구정로61길,18.4
서울특별시 강남구,1220102300,압구정로61길,17.8
서울특별시 강남구,1220102400,압구정로29길,18.9
서울특별시 강남구,1220102500,압구정로29길,16.7
서울특별시 강남구,1220102800,압구정로33길,13.7
서울특별시 강남구,1220102900,압구정로33길,10.4
서울특별시 강남구,1220103000,선릉로190길,22.1
서울특별시 강남구,1220103100,선릉로190길,24.3
서울특별시 강남구,1220103200,압구정로39길,18.2
서울특별시 강남구,1220103300,압구정로39길,17
서울특별시 강남구,1220103400,선릉로189길.압구정로,10
서울특별시 강남구,1220103500,선릉로189길.압구정로,10.7
서울특별시 강남구,1220103600,올림픽대로,27.2
서울특별시 강남구,1220103700,논현로189길,18.7
서울특별시 강남구,1220103800,논현로189길,14.1
서울특별시 강남구,1220104300,선릉로189길,12
서울특별시 강남구,1220104400,선릉로189길,12.9
서울특별시 강남구,1220104500,,14.4
서울특별시 강남구,1220104600,,14.2
서울특별시 강남구,1220104700,선릉로189길,14.3
서울특별시 강남구,1220104800,선릉로189길,22.9
서울특별시 강남구,1220104900,압구정로29길,11.4
서울특별시 강남구,1220105000,압구정로29길,8.4
서울특별시 강남구,1220105100,올림픽대로,39.4
서울특별시 강남구,1220105200,선릉로189길,17.8
서울특별시 강남구,1220105300,선릉로189길,36.7
서울특별시 강남구,1220105400,올림픽대로,31
서울특별시 강남구,1220105500,논현로190길,13.7
서울특별시 강남구,1220105600,논현로190길,11.6
서울특별시 강남구,1220105700,압구정로33길,11.4
서울특별시 강남구,1220105800,압구정로33길,12.7
서울특별시 강남구,1220105900,올림픽대로,44.5
서울특별시 강남구,1220106000,논현로,51.4
서울특별시 강남구,1220106100,논현로,56.8
서울특별시 강남구,1220106200,압구정로39길,14.1
서울특별시 강남구,1220106300,압구정로39길,11.1
서울특별시 강남구,1220106400,올림픽대로,50.4
서울특별시 강남구,1220106500,논현로190길,10.1
서울특별시 강남구,1220106600,논현로190길,22.7
서울특별시 강남구,1220106700,올림픽대로,45.8
서울특별시 강남구,1220106800,논현로190길,9.1
서울특별시 강남구,1220106900,논현로190길,9.5
서울특별시 강남구,1220107000,올림픽대로,27.5
서울특별시 강남구,1220107100,올림픽대로,38
서울특별시 강남구,1220107200,올림픽대로,48.8
서울특별시 강남구,1220107300,논현로190길,11.1
서울특별시 강남구,1220107400,논현로190길,11.2
서울특별시 강남구,1220107500,올림픽대로,40.9
서울특별시 강남구,1220107600,올림픽대로,45.2
서울특별시 강남구,1220107700,올림픽대로,39
서울특별시 강남구,1220107800,논현로,59.2
서울특별시 강남구,1220107900,논현로,55.9
서울특별시 강남구,1220108000,올림픽대로,45.1
서울특별시 강남구,1220108100,올림픽대로,45.4
서울특별시 강남구,1220108200,올림픽대로,35.9
서울특별시 강남구,1220108300,동부간선도로.자곡로,20.8
서울특별시 강남구,1220108400,동부간선도로.자곡로,26.9
서울특별시 강남구,1220108500,분당수서로,55.8
서울특별시 강남구,1220108600,동부간선도로,40.1
서울특별시 강남구,1220108800,헌릉로.헌인릉1길사이길,51.2
서울특별시 강남구,1220108900,개포로,14.4
서울특별시 강남구,1220109000,개포로,11.5
서울특별시 강남구,1220109100,헌릉로.헌인릉1길사이길,58.2
서울특별시 강남구,1220109200,헌릉로758길,24.2
서울특별시 강남구,1220109300,논현로86길,10.9
서울특별시 강남구,1220109400,테헤란로25길,14.5
서울특별시 강남구,1220109500,테헤란로25길,10.2
서울특별시 강남구,1220109600,언주로93길,11.1
서울특별시 강남구,1220109700,선릉로89길,14.3
서울특별시 강남구,1220109800,역삼로107길,15.1
서울특별시 강남구,1220109900,봉은사로37길,18.4
서울특별시 강남구,1220110000,봉은사로114길,17
서울특별시 강남구,1220110100,테헤란로115길,17.9
서울특별시 강남구,1220110200,봉은사로114길,28.5
서울특별시 강남구,1220110300,봉은사로113길,7.6
서울특별시 강남구,1220110400,테헤란로115길,25.3
서울특별시 강남구,1220110500,봉은사로113길,21.7
서울특별시 강남구,1220110600,동부간선도로,41.5
서울특별시 강남구,1220110700,압구정로42길,9.5
서울특별시 강남구,1220110800,압구정로42길,10.3
서울특별시 강남구,1220110900,선릉로189길,38.2
서울특별시 강남구,1220111000,선릉로189길,41.5
서울특별시 강남구,1220231800,위례창곡천로,44.6
서울특별시 강남구,1220231900,위례창곡천로,58.7
서울특별시 강남구,1220306303,자곡로,15.5
서울특별시 강남구,1220306306,자곡로,19.4
서울특별시 강남구,1220306308,자곡로,17.5
서울특별시 강남구,1220306309,자곡로,11.8
서울특별시 강남구,1220306310,자곡로,14.6
서울특별시 강남구,1220306311,자곡로,15.3
서울특별시 강남구,1220306312,자곡로,19.1
서울특별시 강남구,1220306404,자곡로,18.8
서울특별시 강남구,1220306405,자곡로,19.6
서울특별시 강남구,1220306407,자곡로,19.3
서울특별시 강남구,1220306409,자곡로,16
서울특별시 강남구,1220306410,자곡로,9.4
서울특별시 강남구,1220306411,자곡로,16.7
서울특별시 강남구,1220306412,자곡로,21.5
서울특별시 강남구,1220309902,밤고개로21길,20.2
서울특별시 강남구,1220309903,밤고개로21길,12.1
서울특별시 강남구,1220309904,밤고개로21길,13.6
서울특별시 강남구,1220310001,밤고개로21길,20.2
서울특별시 강남구,1220310003,밤고개로21길,13.9
서울특별시 강남구,1220310004,밤고개로21길,14.2
서울특별시 강남구,1220310900,헌릉로757길,13
서울특별시 강남구,1220311000,헌릉로757길,23.7
서울특별시 강남구,1220311700,헌릉로757길,24.1
서울특별시 강남구,1220311800,헌릉로757길,41.8
서울특별시 강남구,1220319500,양재대로,44.4
서울특별시 강남구,1220319600,양재대로,48
서울특별시 강남구,1220320500,양재대로,38.8
서울특별시 강남구,1220320600,양재대로,18.7
서울특별시 강남구,1220320700,,21.2
서울특별시 강남구,1220320800,,17.1
서울특별시 강남구,1220320900,논현로163길,12
서울특별시 강남구,1220321000,논현로163길,13.1
서울특별시 강남구,1220321100,압구정로11길,42.2
서울특별시 강남구,1220321200,압구정로11길,42.9
서울특별시 강남구,1220321300,,8
서울특별시 강남구,1220321400,,8.4
서울특별시 강남구,1220321500,학동로4길,8.6
서울특별시 강남구,1220321600,학동로4길,8.6
서울특별시 강남구,1220321700,학동로64길,12.1
서울특별시 강남구,1220321800,학동로64길,12
서울특별시 강남구,1220321900,,16.6
서울특별시 강남구,1220322000,,14.9
서울특별시 강남구,1220322100,,12.1
서울특별시 강남구,1220322200,,13.8
서울특별시 강남구,1220322300,테헤란로92길,9.9
서울특별시 강남구,1220322400,테헤란로92길,9.8
서울특별시 강남구,1220322500,논현로51길,22.7
서울특별시 강남구,1220322600,논현로51길,14.2
서울특별시 강남구,1220322700,논현로51길,14.6
서울특별시 강남구,1220322800,논현로51길,14.8
서울특별시 강남구,1220322900,남부순환로365길,10.8
서울특별시 강남구,1220323000,남부순환로365길,12.3
서울특별시 강남구,1220323100,선릉로69길,12.8
서울특별시 강남구,1220323200,선릉로69길,12.3
서울특별시 강남구,1220323300,도곡로57길,8.9
서울특별시 강남구,1220323400,도곡로57길,11.4
서울특별시 강남구,1220323500,남부순환로,19.5
서울특별시 강남구,1220323600,남부순환로,21.6
서울특별시 강남구,1220323700,남부순환로395길,14.2
서울특별시 강남구,1220323800,남부순환로395길,13.8
서울특별시 강남구,1220323900,일원로8길,10.2
서울특별시 강남구,1220324000,일원로8길,10.7
서울특별시 강남구,1220324300,광평로1길,17.7
서울특별시 강남구,1220324400,광평로1길,7.7
서울특별시 강남구,1220324500,,12.5
서울특별시 강남구,1220324600,,12.4
서울특별시 강남구,1220324700,광평로34길,12.3
서울특별시 강남구,1220324800,광평로34길,16.4
서울특별시 강남구,1220324900,,13.3
서울특별시 강남구,1220325000,,12.2
서울특별시 강남구,1220325100,자곡로,9.3
서울특별시 강남구,1220325200,자곡로,9.6
서울특별시 강남구,1220325300,자곡로,12.8
서울특별시 강남구,1220325400,자곡로,13
서울특별시 강남구,1220325500,밤고개로21길,9.4
서울특별시 강남구,1220325600,밤고개로21길,8
서울특별시 강남구,1220325700,헌릉로569길,14.9
서울특별시 강남구,1220325800,헌릉로569길,18.3
서울특별시 강남구,1220325900,헌릉로571길,11.4
서울특별시 강남구,1220326000,헌릉로571길,15.8
서울특별시 강남구,1220326100,헌릉로571길,13
서울특별시 강남구,1220326200,헌릉로571길,15.7
서울특별시 강남구,1220326300,헌릉로569길,20.9
서울특별시 강남구,1220326400,헌릉로569길,19
서울특별시 강남구,1220326500,헌릉로571길,20.8
서울특별시 강남구,1220326600,헌릉로571길,18.1
서울특별시 강남구,1220326700,헌릉로569길,14.5
서울특별시 강남구,1220326800,헌릉로569길,15.1
서울특별시 강남구,1220326900,,12.7
서울특별시 강남구,1220327000,,13.8
서울특별시 강남구,1220327100,헌릉로569길,11.5
서울특별시 강남구,1220327200,헌릉로569길,13.6
서울특별시 강남구,1220327300,헌릉로569길,10.3
서울특별시 강남구,1220327400,헌릉로569길,11.8
서울특별시 강남구,1220327500,밤고개로27길,24.4
서울특별시 강남구,1220327600,밤고개로27길,25.7
서울특별시 강남구,1220327700,밤고개로26길,10.6
서울특별시 강남구,1220327800,밤고개로26길,11.3
서울특별시 강남구,1220327900,헌릉로570길,18.9
서울특별시 강남구,1220328000,헌릉로570길,21
서울특별시 강남구,1220328100,,15.4
서울특별시 강남구,1220328200,,15.5
서울특별시 강남구,1220328300,헌릉로590길,16.1
서울특별시 강남구,1220328400,헌릉로590길,15
서울특별시 강남구,1220328500,밤고개로26길,12.4
서울특별시 강남구,1220328600,밤고개로26길,9.3
